"ID";"Gene.Title";"Gene.Symbol";"Entrez.Gene";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"11729589_a_at";"kallikrein related peptidase 2";"KLK2";"3817";-0,559919500534081;5,65941122479458;-3,18664717894372;0,00361600974269163;"7.007e-03";-2,34421358551208
"11744366_a_at";"ZNFX1 antisense RNA 1";"ZFAS1";"441951";1,04124861088534;9,19058672539264;3,18601536954307;0,00362173166666954;"7.017e-03";-2,34570279952858
"11739908_a_at";"BTG3 associated nuclear protein";"BANP";"54971";-0,490781290937998;6,05300826712948;-3,18591406049008;0,00362264997088097;"7.017e-03";-2,34594157907333
"11719418_x_at";"ankyrin repeat, family A (RFXANK-like), 2";"ANKRA2";"57763";0,562126095276716;5,88112037775652;3,18524966367185;0,00362867785978953;"7.028e-03";-2,34750744021168
"11740805_a_at";"RNA pseudouridylate synthase domain containing 4";"RPUSD4";"84881";0,493708614224557;10,3783606617699;3,18512461444362;0,00362981347280468;"7.028e-03";-2,34780214204034
"11737009_at";"ATP binding cassette subfamily D member 2";"ABCD2";"225";0,4901773823231;7,87239604513451;3,18504193024172;0,00363056454245193;"7.028e-03";-2,34799699996221
"11740917_at";"WD repeat and FYVE domain containing 3";"WDFY3";"23001";-0,544025243476915;6,43479477037507;-3,18406574757043;0,00363944307125084;"7.044e-03";-2,35029735337579
"11733237_a_at";"RPGRIP1-like";"RPGRIP1L";"23322";0,485775434673723;5,40931877503401;3,18393628685312;0,00364062209981374;"7.045e-03";-2,35060240124238
"11723044_at";"SMAD family member 1";"SMAD1";"4086";0,806903288101912;7,20244247372805;3,18381565539974;0,00364172104814047;"7.046e-03";-2,35088663978389
"11754391_a_at";"coiled-coil domain containing 51";"CCDC51";"79714";0,489321112160268;7,40627776459007;3,18303043494779;0,00364888216322389;"7.058e-03";-2,35273670294286
"11760446_a_at";"endo-beta-N-acetylglucosaminidase";"ENGASE";"64772";-0,680486955438506;6,25372248487604;-3,18222286960552;0,00365626115582705;"7.071e-03";-2,35463920146149
"11755250_x_at";"ribosomal protein L13a";"RPL13A";"23521";0,681414101827688;9,3971815280508;3,18177316309406;0,00366037647863201;"7.077e-03";-2,35569854710262
"11718187_a_at";"BCL2/adenovirus E1B 19kDa interacting protein 1";"BNIP1";"662";0,681231536247302;6,54885160130414;3,17997599367528;0,00367686702783712;"7.108e-03";-2,35993136217585
"11724864_a_at";"gap junction protein beta 1";"GJB1";"2705";0,594592574244162;5,44144797399523;3,17989147858469;0,00367764427766542;"7.108e-03";-2,36013039163014
"11718410_at";"crystallin beta A1";"CRYBA1";"1411";-0,543134568632481;5,27625810843518;-3,17822871164865;0,00369296814750791;"7.136e-03";-2,36404565803012
"11741175_a_at";"potassium channel subfamily M regulatory beta subunit 1";"KCNMB1";"3779";-0,56232043764861;6,64603849348357;-3,17791951188906;0,00369582444427169;"7.140e-03";-2,36477362061386
"11746162_a_at";"family with sequence similarity 49, member B";"FAM49B";"51571";0,644540042984376;9,10911072169519;3,17765421005172;0,00369827691433893;"7.143e-03";-2,36539820722248
"11763296_at";"zinc finger protein 85";"ZNF85";"7639";-0,673562785631672;6,16997296883345;-3,17587856136702;0,0037147313849168;"7.174e-03";-2,36957792776286
"11716896_a_at";"peptidylprolyl isomerase E (cyclophilin E)";"PPIE";"10450";0,706100773916869;7,67659680167607;3,1756039584717;0,00371728232041942;"7.177e-03";-2,37022422570851
"11738072_a_at";"leucine-rich repeats and calponin homology (CH) domain containing 3";"LRCH3";"84859";-0,565228973195097;8,45981143480608;-3,17540609364953;0,00371912143588618;"7.179e-03";-2,37068989953814
"11725736_a_at";"ubiquitin protein ligase E3 component n-recognin 3 (putative)";"UBR3";"130507";0,73010048776521;8,95593202576255;3,17504877936882;0,00372244481509026;"7.184e-03";-2,37153080401978
"11732257_at";"Src homology 2 domain containing adaptor protein B";"SHB";"6461";-0,563178621450928;5,49798145504078;-3,17444880879799;0,00372803154879456;"7.193e-03";-2,37294268148262
"11719929_a_at";"lysine (K)-specific demethylase 5B";"KDM5B";"10765";0,707483197465121;5,94338455665392;3,17418891494443;0,00373045409305558;"7.196e-03";-2,3735542382778
"11743437_a_at";"exonuclease 5";"EXO5";"64789";0,566674351611499;7,88301822421912;3,17411339204388;0,00373115834654239;"7.196e-03";-2,37373194718591
"11718322_at";"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2";"ACAP2";"23527";0,701724024962879;5,39468494189342;3,17250996449425;0,00374614049302437;"7.223e-03";-2,37750444104664
"11721195_s_at";"ribosomal RNA processing 1B";"RRP1B";"23076";0,491633960755163;8,4159313711734;3,17245475215488;0,00374665741383861;"7.223e-03";-2,37763432772353
"11731026_a_at";"cAMP responsive element modulator";"CREM";"1390";0,819192887152352;7,82727515204592;3,17215678286095;0,00374944830712293;"7.227e-03";-2,37833528114126
"11724108_s_at";"family with sequence similarity 58, member A";"FAM58A";"92002";0,816226122953504;10,3542805511301;3,1714642132935;0,00375594288210526;"7.238e-03";-2,37996439230443
"11725749_a_at";"galanin/GMAP prepropeptide";"GAL";"51083";0,955550222561302;7,80068842491019;3,17134652616347;0,00375704756586134;"7.239e-03";-2,38024120848315
"11722046_at";"lipid droplet associated hydrolase";"LDAH";"60526";0,50759737765612;6,03616104681304;3,17060016716458;0,00376406060884822;"7.250e-03";-2,38199663960144
"11758395_s_at";"coagulation factor V (proaccelerin, labile factor)";"F5";"2153";-0,719638045717913;4,92356229816443;-3,17057272737387;0,00376431868160125;"7.250e-03";-2,38206117427164
"11754122_x_at";"diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)";"DBI";"1622";0,82033340590313;10,554961304371;3,17021796414124;0,00376765677794516;"7.253e-03";-2,3828955068169
"11755514_s_at";"CCCTC-binding factor (zinc finger protein)";"CTCF";"10664";0,419649163714382;9,07378328232982;3,17025214915332;0,00376733499515906;"7.253e-03";-2,38281511228923
"11716312_at";"mitochondrial ribosomal protein S21";"MRPS21";"54460";0,606502906922657;10,4872039126518;3,17001410389972;0,00376957625743916;"7.256e-03";-2,38337492663599
"11720158_a_at";"WD repeat domain 19";"WDR19";"57728";0,68433026650241;7,13207981624424;3,16962333851641;0,00377325819522394;"7.261e-03";-2,38429385422868
"11723769_at";"sorting nexin 24";"SNX24";"28966";0,770555761672344;7,33387239807227;3,1693354539102;0,00377597295816151;"7.265e-03";-2,38497081394685
"11758649_s_at";"F-box and WD repeat domain containing 11";"FBXW11";"23291";0,433933311760383;10,6625824514982;3,16910950093191;0,00377810501551354;"7.268e-03";-2,3855021223484
"11738732_at";"olfactory receptor, family 2, subfamily G, member 6";"OR2G6";"391211";-0,663193998539689;5,78152466531602;-3,16881512695753;0,00378088441479712;"7.271e-03";-2,38619429119843
"11747299_a_at";"calcium binding and coiled-coil domain 1";"CALCOCO1";"57658";0,4928612532839;8,68800770991717;3,16872928129495;0,00378169531552789;"7.272e-03";-2,38639613681455
"11750307_a_at";"shootin 1";"SHTN1";"57698";-0,659204420973397;9,79624592831166;-3,1661614674781;0,00380602821978767;"7.317e-03";-2,39243260540742
"11736977_x_at";"zinc finger protein 431";"ZNF431";"170959";-0,773025212997201;5,75430191090408;-3,16594282309225;0,00380810704197412;"7.319e-03";-2,39294649761865
"11753947_a_at";"tetratricopeptide repeat domain 21B";"TTC21B";"79809";0,448119984974079;7,05088317799456;3,16534502888186;0,00381379629594707;"7.329e-03";-2,39435144568956
"11755044_x_at";"gamma-secretase activating protein";"GSAP";"54103";0,60488813360984;5,60286431187821;3,16330524295377;0,00383327051416175;"7.365e-03";-2,39914449485109
"11733411_at";"transcription factor 15 (basic helix-loop-helix)";"TCF15";"6939";-0,489767652250069;6,62104875081579;-3,1627936989061;0,00383816925486862;"7.373e-03";-2,40034629328569
"11751012_a_at";"receptor-interacting serine-threonine kinase 3";"RIPK3";"11035";-0,49730304035705;6,21438718715041;-3,16244608476271;0,00384150156516959;"7.378e-03";-2,40116291234988
"11742971_s_at";"collectin sub-family member 12";"COLEC12";"81035";0,717434423959825;7,12775500497383;3,16214144383245;0,00384442420483259;"7.382e-03";-2,40187854506644
"11741640_a_at";"zinc finger protein, X-linked";"ZFX";"7543";0,717099320973884;6,89149195290738;3,161917647991;0,00384657259762036;"7.384e-03";-2,4024042446387
"11757972_s_at";"myosin regulatory light chain interacting protein";"MYLIP";"29116";0,61787176536523;9,59778371520985;3,16112965463467;0,00385414633316048;"7.397e-03";-2,40425511884282
"11730657_a_at";"chromodomain helicase DNA binding protein 2";"CHD2";"1106";-0,651582656949268;8,76259007351277;-3,16099458635432;0,00385544596575878;"7.398e-03";-2,40457235244623
"11758286_s_at";"polymerase (DNA directed) iota";"POLI";"11201";0,776516610921299;7,60392340093325;3,16072927843065;0,0038579999929221;"7.402e-03";-2,4051954609154
"11747989_a_at";"TEA domain family member 2";"TEAD2";"8463";0,679903118131325;7,63656328444627;3,16038635855557;0,00386130356673001;"7.406e-03";-2,40600081576565
"11725805_a_at";"zinc finger protein 606";"ZNF606";"80095";0,529787675993717;6,67632583066252;3,15931132501955;0,00387167766235193;"7.425e-03";-2,4085253005496
"11719137_a_at";"THO complex 1";"THOC1";"9984";0,768982370878489;5,99606331755631;3,15891847744183;0,00387547531163775;"7.430e-03";-2,40944772196644
"11724538_a_at";"ATP binding cassette subfamily G member 2 (Junior blood group)";"ABCG2";"9429";0,713233017173174;9,64359509836293;3,15887673197459;0,00387587907402936;"7.430e-03";-2,40954573891166
"11758673_s_at";"sorbitol dehydrogenase";"SORD";"6652";0,507041052138282;9,32794039254484;3,15824861859036;0,00388195906047768;"7.440e-03";-2,41102045741686
"11728058_a_at";"SERTA domain containing 3";"SERTAD3";"29946";0,668777382781875;6,70750315183501;3,15789654331377;0,00388537106216687;"7.445e-03";-2,41184702093299
"11718720_a_at";"bromodomain containing 8";"BRD8";"10902";0,516914313466046;9,90795847982855;3,15764171613099;0,00388784241469621;"7.448e-03";-2,41244525017644
"11758452_s_at";"centromere protein Q";"CENPQ";"55166";0,780543913748319;4,50942665403828;3,1574398370572;0,00388980133815611;"7.451e-03";-2,41291916361742
"11754632_a_at";"THAP domain containing 8";"THAP8";"199745";0,710151900590211;7,027091284368;3,15612615661853;0,00390257170002872;"7.473e-03";-2,41600270961588
"11726319_at";"WW domain containing E3 ubiquitin protein ligase 1";"WWP1";"11059";0,568342185530927;8,99387936826482;3,15571044928261;0,00390662117857396;"7.480e-03";-2,41697836106944
"11721005_a_at";"transmembrane and coiled-coil domains 3";"TMCO3";"55002";0,574473158838752;7,96690563765842;3,15523579394482;0,00391124980489756;"7.487e-03";-2,41809229059806
"11743352_s_at";"cordon-bleu WH2 repeat protein like 1";"COBLL1";"22837";0,811693362230982;6,87428124161824;3,15473226475232;0,0039161657419079;"7.495e-03";-2,41927389908302
"11751352_a_at";"high mobility group 20A";"HMG20A";"10363";-0,50107813107379;8,78110007877698;-3,15463771371229;0,0039170895004427;"7.495e-03";-2,41949576810223
"11754558_a_at";"family with sequence similarity 71, member E1";"FAM71E1";"112703";0,566836798933496;8,00333880734839;3,15453721202163;0,00391807162549527;"7.496e-03";-2,41973159734453
"11721672_at";"nuclear transport factor 2-like export factor 1";"NXT1";"29107";0,588303420975353;8,16621755293136;3,15368546504113;0,00392640456951894;"7.510e-03";-2,42173010249451
"11726722_at";"WD repeat and FYVE domain containing 2";"WDFY2";"115825";-0,479882018426554;7,07386626054158;-3,15324186237818;0,0039307512167521;"7.517e-03";-2,42277085749372
"11723316_a_at";"dual specificity phosphatase 16";"DUSP16";"80824";-0,45967066759502;8,40259798302441;-3,15269825016626;0,00393608409787756;"7.525e-03";-2,42404615887306
"11763979_at";"serrate, RNA effector molecule";"SRRT";"51593";-0,41076520239494;7,04815200389384;-3,15115053682771;0,00395130529675249;"7.553e-03";-2,42767651300224
"11716402_at";"eukaryotic translation initiation factor 4E binding protein 2";"EIF4EBP2";"1979";-0,526567870034301;10,3901089617207;-3,15096825260299;0,00395310170467891;"7.555e-03";-2,42810403022186
"11717881_a_at";"ataxin 7-like 3";"ATXN7L3";"56970";0,444257150720166;8,20750514344277;3,15025514904824;0,00396013685101998;"7.567e-03";-2,42977638798843
"11739128_a_at";"cadherin 3, type 1, P-cadherin (placental)";"CDH3";"1001";0,589600246667141;7,44941017260277;3,15016206311291;0,00396105607819208;"7.567e-03";-2,4299946788203
"11734534_s_at";"major facilitator superfamily domain containing 6";"MFSD6";"54842";0,708399894049675;9,97842283757512;3,14964792099158;0,0039661369360735;"7.575e-03";-2,43120031328774
"11735112_at";"prostaglandin E receptor 3 (subtype EP3)";"PTGER3";"5733";0,967116119740605;5,8843065331467;3,14906819562573;0,00397187339215654;"7.582e-03";-2,43255962985211
"11743304_a_at";"EYA transcriptional coactivator and phosphatase 3";"EYA3";"2140";-0,598675428281319;7,18280380532337;-3,14906319907811;0,0039719228681706;"7.582e-03";-2,43257134506184
"11758071_s_at";"sulfatase 1";"SULF1";"23213";0,603221051262441;9,8387728594064;3,14903700633565;0,00397218223941517;"7.582e-03";-2,43263275802262
"11737465_at";"interleukin 11 receptor, alpha";"IL11RA";"3590";-0,634863453539215;7,69530165879206;-3,14891091667184;0,00397343105795795;"7.583e-03";-2,4329283916218
"11756553_a_at";"guanylate kinase 1";"GUK1";"2987";0,59580234338601;10,7110342600687;3,14878588813985;0,00397466973831496;"7.584e-03";-2,43322153196223
"11742711_at";"thrombospondin 2";"THBS2";"7058";0,879331705205654;5,39377568576224;3,14864477915998;0,00397606817505936;"7.585e-03";-2,43355236798386
"11721758_at";"transmembrane protein 47";"TMEM47";"83604";1,06628067591021;7,8677211691708;3,14831132039676;0,0039793747356679;"7.590e-03";-2,43433414956989
"11719189_at";"neuroblastoma RAS viral (v-ras) oncogene homolog";"NRAS";"4893";0,432179560850762;7,83490870394476;3,14695270748443;0,00399287393172954;"7.614e-03";-2,43751897854008
"11760575_at";"endoplasmic reticulum-golgi intermediate compartment 1";"ERGIC1";"57222";-0,579250236674978;6,50812807998555;-3,14605933083726;0,00400177443487023;"7.629e-03";-2,43961287151865
"11747659_a_at";"armadillo repeat containing, X-linked 4";"ARMCX4";"100131755";-0,586638514625982;7,96843306808005;-3,14521132568541;0,00401024049607536;"7.644e-03";-2,44160017327689
"11739860_a_at";"integrin alpha 6";"ITGA6";"3655";0,919231440021482;9,84587964366465;3,14472785109133;0,00401507494367978;"7.652e-03";-2,44273308804976
"11720134_s_at";"protein S (alpha)";"PROS1";"5627";0,952562723347092;7,34560540627857;3,14449188891906;0,00401743644693094;"7.655e-03";-2,44328598399182
"11744294_a_at";"family with sequence similarity 195, member B";"FAM195B";"348262";0,713497448939973;9,00366731948161;3,14399782650756;0,00402238532144973;"7.662e-03";-2,44444358774165
"11737949_x_at";"cyclin and CBS domain divalent metal cation transport mediator 2";"CNNM2";"54805";-0,651525862918035;8,91356702128977;-3,14389939980482;0,00402337192954898;"7.663e-03";-2,44467419472399
"11736949_at";"thioesterase superfamily member 5";"THEM5";"284486";-0,520368973114648;6,30074451669077;-3,14328531585239;0,00402953261246028;"7.673e-03";-2,44611287700536
"11754115_a_at";"S100 calcium binding protein B";"S100B";"6285";0,88962304993618;8,98010637269127;3,14300663028838;0,00403233145389761;"7.677e-03";-2,44676574229899
"11763626_a_at";"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1";"MLLT1";"4298";-0,524508868819067;9,905008870076;-3,1419002506313;0,00404346121817499;"7.696e-03";-2,44935735302444
"11726719_a_at";"gem nuclear organelle associated protein 7";"GEMIN7";"79760";-0,48606491359816;6,69603594868691;-3,14109306103799;0,004051599803602;"7.710e-03";-2,4512478716992
"11747412_a_at";"activating transcription factor 7 interacting protein";"ATF7IP";"55729";-0,403581336531014;10,0294393245193;-3,14019070529461;0,00406071648905344;"7.726e-03";-2,45336101722389
"11718161_at";"Kruppel-like factor 13";"KLF13";"51621";-0,638050583183526;9,36512060218273;-3,1392120628237;0,00407062612639461;"7.743e-03";-2,45565249916173
"11723863_a_at";"dedicator of cytokinesis 10";"DOCK10";"55619";0,653541660846981;6,5106520828312;3,13795680631859;0,00408337064395216;"7.766e-03";-2,45859119366454
"11738864_a_at";"abhydrolase domain containing 12B";"ABHD12B";"145447";0,709332054733084;8,77527581655858;3,13739452368265;0,00408909183976337;"7.775e-03";-2,45990738579555
"11725477_at";"ovo-like zinc finger 1";"OVOL1";"5017";-0,491162019978549;6,16119065195839;-3,13672156322912;0,00409594926976221;"7.787e-03";-2,4614825112958
"11751714_a_at";"testis-specific kinase 2";"TESK2";"10420";-0,747611475383779;7,59969153774542;-3,13652301203416;0,00409797459881489;"7.789e-03";-2,46194720907489
"11757819_s_at";"helicase with zinc finger";"HELZ";"9931";-0,474676453751115;7,60892788895739;-3,13627533178634;0,00410050241517475;"7.792e-03";-2,46252687178943
"11754830_a_at";"CD22 molecule";"CD22";"933";-0,847954443406165;8,49599389396736;-3,13536306555164;0,00410982585994509;"7.808e-03";-2,46466172947846
"11715162_s_at";"histone cluster 1, H2ak";"HIST1H2AK";"8330";-0,422662910973333;6,97754208365713;-3,13456747301358;0,00411797345920883;"7.822e-03";-2,46652331939077
"11715589_at";"dynein, cytoplasmic 1, heavy chain 1";"DYNC1H1";"1778";-0,872353970405259;9,82321793361082;-3,13412283983183;0,00412253364770292;"7.829e-03";-2,46756361301495
"11727943_a_at";"formyl peptide receptor 3";"FPR3";"2359";-0,564680187025674;5,20095213771353;-3,13356996061833;0,00412821076046276;"7.839e-03";-2,46885707224721
"11737088_at";"tolloid like 1";"TLL1";"7092";0,705278718988607;5,34383118112834;3,13275565473097;0,00413658590816027;"7.853e-03";-2,47076194840323
"11727584_a_at";"spindlin family, member 3";"SPIN3";"169981";0,601536544441815;6,80322192400829;3,13236913348069;0,00414056697686713;"7.859e-03";-2,47166604427242
"11740195_at";"zinc finger protein 626";"ZNF626";"199777";-0,488374874739216;7,16939860002487;-3,13202073167704;0,00414415856886945;"7.864e-03";-2,47248093279168
"11755943_x_at";"vimentin";"VIM";"7431";0,820972704485484;9,86420383544404;3,13142285406269;0,0041503289013365;"7.874e-03";-2,47387923189436
"11738561_at";"olfactory receptor, family 2, subfamily D, member 3";"OR2D3";"120775";-0,599496200874933;5,3440838374946;-3,13132395585268;0,00415135041737915;"7.875e-03";-2,4741105204301
"11729964_x_at";"methylthioribose-1-phosphate isomerase 1";"MRI1";"84245";-0,616343266468379;9,11839374226007;-3,13075720838349;0,00415720897595731;"7.881e-03";-2,47543588127052
"11738194_at";"taste receptor, type 2, member 3";"TAS2R3";"50831";-0,590409099779988;5,6941195261831;-3,13074491754186;0,00415733611599982;"7.881e-03";-2,47546462266152
"11738644_a_at";"STAM binding protein-like 1";"STAMBPL1";"57559";0,534753486920573;8,67416546066416;3,13080873299029;0,00415667603094629;"7.881e-03";-2,47531539352645
"11738069_a_at";"hyaluronan synthase 3";"HAS3";"3038";-0,55606944935168;5,77754287007425;-3,1298718713817;0,00416637669042468;"7.897e-03";-2,47750605619894
"11750476_a_at";"CUB and Sushi multiple domains 3";"CSMD3";"114788";-0,559234430704033;8,86805033222081;-3,12946951643289;0,00417054949326822;"7.903e-03";-2,47844679023808
"11717877_a_at";"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1";"PPFIA1";"8500";0,614305385172236;7,77999929993871;3,12930704005546;0,00417223566147519;"7.905e-03";-2,47882665567781
"11763691_at";"vesicle transport through interaction with t-SNAREs 1B";"VTI1B";"10490";0,569281608972354;8,25009743999303;3,1288731930081;0,00417674129402124;"7.912e-03";-2,47984093422404
"11750567_a_at";"mechanistic target of rapamycin (serine/threonine kinase)";"MTOR";"2475";-0,538682907239272;10,1503030594506;-3,12870521233587;0,00417848707475508;"7.913e-03";-2,48023363410227
"11717718_at";"fibronectin type III domain containing 3B";"FNDC3B";"64778";0,575938614090764;6,86857987235852;3,12771534643577;0,00418878869769384;"7.931e-03";-2,48254751484784
"11728418_a_at";"acyl-CoA synthetase bubblegum family member 2";"ACSBG2";"81616";-0,612663069339318;5,6242295644559;-3,12723217363286;0,00419382594697657;"7.938e-03";-2,48367684310136
"11739757_a_at";"family with sequence similarity 57, member A";"FAM57A";"79850";-0,584916409271024;7,86007432712218;-3,12729736629057;0,00419314595191106;"7.938e-03";-2,48352447183151
"11722963_a_at";"coatomer protein complex subunit zeta 2";"COPZ2";"51226";0,668773780981184;8,15357514539648;3,12695469948246;0,00419672133515558;"7.941e-03";-2,48432535211231
"11729376_x_at";"tachykinin 3";"TAC3";"6866";1,33544820336989;8,29391103818666;3,12634672799295;0,00420307208973816;"7.952e-03";-2,48574620293743
"11752641_a_at";"protein tyrosine kinase 7 (inactive)";"PTK7";"5754";-0,840370437977613;6,64581537450035;-3,12620604722166;0,00420454292452298;"7.953e-03";-2,48607496079963
"11743659_a_at";"small nuclear ribonucleoprotein, U4/U6.U5 27kDa subunit";"SNRNP27";"11017";0,584427085015824;7,27623889750099;3,12356011317063;0,00423229844552995;"8.004e-03";-2,49225699658865
"11748849_a_at";"BCL2-antagonist/killer 1";"BAK1";"578";-0,570347761427057;6,50986868096949;-3,12279589507198;0,00424034758673443;"8.018e-03";-2,49404208979824
"11740880_x_at";"annexin A2";"ANXA2";"302";0,846395626985594;7,23892059775922;3,12191220053994;0,00424967338348495;"8.034e-03";-2,49610601069342
"11751170_a_at";"basic leucine zipper and W2 domains 2";"BZW2";"28969";0,647310152086231;9,07393030213693;3,12020227933608;0,0042677742796201;"8.066e-03";-2,50009886951811
"11725645_a_at";"WD repeat domain 13";"WDR13";"64743";0,536798079763519;11,3376114166419;3,11771978257161;0,004294184890355;"8.111e-03";-2,50589398571185
"11730075_at";"KIAA1024";"KIAA1024";"23251";0,668585897654491;5,14941021056852;3,11778953700931;0,00429344066078387;"8.111e-03";-2,50573118066813
"11733295_s_at";"zinc finger CCCH-type containing 14";"ZC3H14";"79882";0,463192383943901;8,33183794879865;3,11782511924319;0,00429306107153846;"8.111e-03";-2,50564813201256
"11721571_a_at";"family with sequence similarity 173, member B";"FAM173B";"134145";0,634493625592058;5,67449554758741;3,11693360821926;0,00430258134505666;"8.125e-03";-2,50772878002778
"11755929_a_at";"thimet oligopeptidase 1";"THOP1";"7064";0,427625415600009;9,13158326583091;3,11671411054931;0,00430492841567321;"8.128e-03";-2,50824101132326
"11728246_at";"family with sequence similarity 134, member A";"FAM134A";"79137";0,579228186870134;8,96009240322495;3,11632384891493;0,00430910447735539;"8.135e-03";-2,50915170526869
"11720214_at";"chromosome 17 open reading frame 75";"C17orf75";"64149";0,555592829641794;8,58393623508062;3,11575023223065;0,00431524959807144;"8.143e-03";-2,51049017133478
"11753715_a_at";"microsomal glutathione S-transferase 2";"MGST2";"4258";0,7917873036423;9,39696270065075;3,11576986424437;0,00431503914298458;"8.143e-03";-2,51044436425386
"11733733_a_at";"diphthamide biosynthesis 5";"DPH5";"51611";0,658024592820503;6,46070777593052;3,11544478668106;0,00431852523824055;"8.147e-03";-2,51120284565355
"11720978_at";"tryptophanyl tRNA synthetase 2, mitochondrial";"WARS2";"10352";0,93862418462087;6,5871447102774;3,11118377471919;0,00436446974061625;"8.232e-03";-2,52114139338626
"11727899_a_at";"calmin (calponin-like, transmembrane)";"CLMN";"79789";-0,614574658334951;7,42560671509251;-3,11076396934197;0,00436902152763584;"8.239e-03";-2,52212022304447
"11732529_a_at";"T-box 5";"TBX5";"6910";-0,513321755923685;6,45925861939992;-3,1097080466547;0,00438049057389275;"8.259e-03";-2,52458197076562
"11738632_s_at";"glycerol-3-phosphate acyltransferase 2, mitochondrial";"GPAT2";"150763";-0,438061899270594;7,80768610607806;-3,10965314353313;0,00438108769854974;"8.259e-03";-2,52470995973425
"11720953_x_at";"programmed cell death 5";"PDCD5";"9141";0,423275520296214;9,31991185090806;3,10934028909873;0,00438449178002187;"8.264e-03";-2,52543925924102
"11728075_at";"pleckstrin homology domain containing, family M, member 3";"PLEKHM3";"389072";-0,638484684811237;10,1614134553373;-3,10920675955541;0,00438594544786021;"8.265e-03";-2,52575052154337
"11722058_s_at";"atlastin GTPase 2";"ATL2";"64225";0,506795258802429;8,31520024754323;3,10695768216195;0,00441049939131346;"8.309e-03";-2,53099227286617
"11719682_s_at";"NSA2 ribosome biogenesis homolog";"NSA2";"10412";0,779560516255071;10,5542422790229;3,10666422155273;0,0044137128813862;"8.314e-03";-2,53167608914037
"11722504_at";"cysteine/tyrosine-rich 1";"CYYR1";"116159";0,985856325016436;7,34791668614401;3,10617173825294;0,00441911076855451;"8.321e-03";-2,53282359690767
"11762374_at";"collagen, type XXV, alpha 1";"COL25A1";"84570";0,700287874788219;6,22539161530218;3,10621048950434;0,0044186858048122;"8.321e-03";-2,53273330784639
"11739965_a_at";"G protein-coupled receptor 39";"GPR39";"2863";0,817859076406117;9,97286246839701;3,10547394440309;0,00442676978429937;"8.333e-03";-2,53444934270637
"11724891_s_at";"polymerase (RNA) mitochondrial (DNA directed)";"POLRMT";"5442";0,515801109675786;8,7287260634845;3,10522006627233;0,00442955951035811;"8.337e-03";-2,53504079524657
"11741347_a_at";"patched 2";"PTCH2";"8643";-0,463247281473903;8,41991303786249;-3,10430424653889;0,00443963692527792;"8.354e-03";-2,53717416736569
"11728490_a_at";"N(alpha)-acetyltransferase 38, NatC auxiliary subunit";"NAA38";"84316";0,931121847860751;10,2131826608541;3,10413537008634;0,00444149758566559;"8.356e-03";-2,5375675276149
"11756652_a_at";"N-terminal Xaa-Pro-Lys N-methyltransferase 1";"NTMT1";"28989";0,624420400551875;9,54252428216465;3,10401445715804;0,00444283024784885;"8.357e-03";-2,53784916136152
"11750004_a_at";"mastermind-like domain containing 1";"MAMLD1";"10046";-0,695333080397324;9,1593517713873;-3,10364841823189;0,00444686693903628;"8.363e-03";-2,53870171830405
"11723644_a_at";"phospholamban";"PLN";"5350";-0,661226501326292;7,01847851542379;-3,10349976216511;0,00444850732511022;"8.364e-03";-2,53904794617451
"11735053_s_at";"A kinase (PRKA) anchor protein 6";"AKAP6";"9472";0,677002398356209;7,48336107905341;3,10315476491825;0,00445231652195211;"8.370e-03";-2,53985143337025
"11730907_a_at";"ATP binding cassette subfamily B member 1";"ABCB1";"5243";0,709446158439619;8,24182063488964;3,10247416327582;0,00445984035573616;"8.382e-03";-2,54143641033779
"11758364_s_at";"chromosome 19 open reading frame 52";"C19orf52";"90580";0,561632318670553;8,4262446086614;3,10237579316934;0,00446092881101671;"8.382e-03";-2,5416654800929
"11756809_a_at";"EF-hand domain (C-terminal) containing 2";"EFHC2";"80258";0,640479127726668;7,10511406748875;3,10180384114474;0,00446726243655264;"8.393e-03";-2,54299729044665
"11755146_a_at";"SH3-domain GRB2-like (endophilin) interacting protein 1";"SGIP1";"84251";0,610996671881811;7,34800654881148;3,10118982560728;0,00447407143176762;"8.404e-03";-2,54442692000198
"11753807_a_at";"translocase of inner mitochondrial membrane 10 homolog B (yeast)";"TIMM10B";"26515";-0,435305016619052;8,61847761214645;-3,10074099150918;0,00447905495987621;"8.412e-03";-2,54547186965308
"11727990_at";"failed axon connections homolog";"FAXC";"84553";0,416133350388742;9,79537573648556;3,10054549541252;0,00448122726578226;"8.414e-03";-2,54592699037385
"11721181_a_at";"very low density lipoprotein receptor";"VLDLR";"7436";0,626966092719256;7,25863955401777;3,09938326402445;0,00449416251534311;"8.437e-03";-2,54863242370066
"11725412_s_at";"tripartite motif containing 14";"TRIM14";"9830";-0,658815961040718;8,78772875498965;-3,09918188093712;0,00449640746824782;"8.439e-03";-2,54910115368313
"11726756_a_at";"cell division cycle 25A";"CDC25A";"993";1,11199567598032;5,95248598463212;3,09743999052871;0,00451587029231239;"8.474e-03";-2,55315490498849
